index,identifier,taxon_rank,label,synonym,speciesKey,acceptedTaxonKey,region
8786,fgrained-8786.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8787,fgrained-8787.png,SPECIES,Phlogophora meticulosa,,1782560.0,1782560.0,WesternEurope
8788,fgrained-8788.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8789,fgrained-8789.png,SPECIES,Autographa gamma,,1792418.0,1792418.0,WesternEurope
8790,fgrained-8790.png,FAMILY,Noctuidae,,,,WesternEurope
8791,fgrained-8791.png,ORDER,Lepidoptera,,,,WesternEurope
8792,fgrained-8792.png,FAMILY,Noctuidae,,,,WesternEurope
8793,fgrained-8793.png,SPECIES,Autographa gamma,,1792418.0,1792418.0,WesternEurope
8794,fgrained-8794.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8795,fgrained-8795.png,SPECIES,Plutella xylostella,,1831136.0,1831136.0,WesternEurope
8796,fgrained-8796.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8797,fgrained-8797.png,SPECIES,Blastobasis adustella,Blastobasis lignea,1852831.0,1852843.0,WesternEurope
8798,fgrained-8798.png,ORDER,Lepidoptera,,,,WesternEurope
8799,fgrained-8799.png,ORDER,Lepidoptera,,,,WesternEurope
8800,fgrained-8800.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8801,fgrained-8801.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8802,fgrained-8802.png,ORDER,Lepidoptera,,,,WesternEurope
8803,fgrained-8803.png,SPECIES,Watsonalla binaria,,1952806.0,1952806.0,WesternEurope
8804,fgrained-8804.png,SPECIES,Cyclophora linearia,,7443518.0,7443518.0,WesternEurope
8805,fgrained-8805.png,ORDER,Lepidoptera,,,,WesternEurope
8806,fgrained-8806.png,ORDER,Lepidoptera,,,,WesternEurope
8807,fgrained-8807.png,ORDER,Lepidoptera,,,,WesternEurope
8808,fgrained-8808.png,ORDER,Lepidoptera,,,,WesternEurope
8809,fgrained-8809.png,SPECIES,Blastobasis adustella,Blastobasis lignea,1852831.0,1852843.0,WesternEurope
8810,fgrained-8810.png,GENUS,Watsonalla sp.,,,,WesternEurope
8811,fgrained-8811.png,SPECIES,Watsonalla binaria,,1952806.0,1952806.0,WesternEurope
8812,fgrained-8812.png,SPECIES,Phlogophora meticulosa,,1782560.0,1782560.0,WesternEurope
8813,fgrained-8813.png,GENUS,Mythimna sp.,,,,WesternEurope
8814,fgrained-8814.png,SPECIES,Phlogophora meticulosa,,1782560.0,1782560.0,WesternEurope
8815,fgrained-8815.png,SPECIES,Opisthograptis luteolata,,1960617.0,1960617.0,WesternEurope
8816,fgrained-8816.png,SPECIES,Campaea margaritaria,,1978776.0,1978776.0,WesternEurope
8817,fgrained-8817.png,ORDER,Lepidoptera,,,,WesternEurope
8818,fgrained-8818.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8819,fgrained-8819.png,SPECIES,Xestia c-nigrum,,5714973.0,5714973.0,WesternEurope
8820,fgrained-8820.png,ORDER,Lepidoptera,,,,WesternEurope
8821,fgrained-8821.png,SPECIES,Plutella xylostella,,1831136.0,1831136.0,WesternEurope
8822,fgrained-8822.png,SPECIES,Hypena proboscidalis,,1798807.0,1798807.0,WesternEurope
8823,fgrained-8823.png,ORDER,Lepidoptera,,,,WesternEurope
8824,fgrained-8824.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8825,fgrained-8825.png,SPECIES,Xestia xanthographa,,5112283.0,5112283.0,WesternEurope
8826,fgrained-8826.png,SPECIES,Campaea margaritaria,,1978776.0,1978776.0,WesternEurope
8827,fgrained-8827.png,SPECIES,Watsonalla binaria,,1952806.0,1952806.0,WesternEurope
8828,fgrained-8828.png,SPECIES,Campaea margaritaria,,1978776.0,1978776.0,WesternEurope
8829,fgrained-8829.png,SPECIES,Noctua fimbriata,,1789745.0,1789745.0,WesternEurope
8830,fgrained-8830.png,GENUS,Watsonalla sp.,,,,WesternEurope
8831,fgrained-8831.png,SPECIES,Mythimna pallens,,5772196.0,5772196.0,WesternEurope
8832,fgrained-8832.png,SPECIES,Xestia c-nigrum,,5714973.0,5714973.0,WesternEurope
8833,fgrained-8833.png,GENUS,Watsonalla sp.,,,,WesternEurope
8834,fgrained-8834.png,ORDER,Lepidoptera,,,,WesternEurope
8835,fgrained-8835.png,SPECIES,Amphipyra tragopoginis,,1766210.0,1766210.0,WesternEurope
8836,fgrained-8836.png,FAMILY,Noctuidae,,,,WesternEurope
8837,fgrained-8837.png,FAMILY,Noctuidae,,,,WesternEurope
8838,fgrained-8838.png,FAMILY,Noctuidae,,,,WesternEurope
8839,fgrained-8839.png,SPECIES,Elophila nymphaeata,,5884851.0,5884851.0,WesternEurope
8840,fgrained-8840.png,GENUS,Celypha sp.,,,,WesternEurope
8841,fgrained-8841.png,SPECIES,Colocasia coryli,,5114198.0,5114198.0,WesternEurope
8842,fgrained-8842.png,SPECIES,Colocasia coryli,,5114198.0,5114198.0,WesternEurope
8843,fgrained-8843.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8844,fgrained-8844.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8845,fgrained-8845.png,GENUS,Celypha sp.,,,,WesternEurope
8846,fgrained-8846.png,SPECIES,Parapoynx stratiotata,,1884465.0,1884465.0,WesternEurope
8847,fgrained-8847.png,SPECIES,Deltote pygarga,,4532890.0,4532890.0,WesternEurope
8848,fgrained-8848.png,TRIBE,Olethreutini,,,,WesternEurope
8849,fgrained-8849.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8850,fgrained-8850.png,FAMILY,Tortricidae,,,,WesternEurope
8851,fgrained-8851.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8852,fgrained-8852.png,SPECIES,Celypha striana,,1743775.0,1743775.0,WesternEurope
8853,fgrained-8853.png,FAMILY,Tortricidae,,,,WesternEurope
8854,fgrained-8854.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8855,fgrained-8855.png,SPECIES,Celypha striana,,1743775.0,1743775.0,WesternEurope
8856,fgrained-8856.png,GENUS,Tortricidia sp.,,,,WesternEurope
8857,fgrained-8857.png,SPECIES,Crassa unitella,,4528694.0,4528694.0,WesternEurope
8858,fgrained-8858.png,TRIBE,Olethreutini,,,,WesternEurope
8859,fgrained-8859.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8860,fgrained-8860.png,FAMILY,Geometridae,,,,WesternEurope
8861,fgrained-8861.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8862,fgrained-8862.png,SPECIES,Celypha striana,,1743775.0,1743775.0,WesternEurope
8863,fgrained-8863.png,GENUS,Tortricidia sp.,,,,WesternEurope
8864,fgrained-8864.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8865,fgrained-8865.png,ORDER,Moth,,,,WesternEurope
8866,fgrained-8866.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8867,fgrained-8867.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8868,fgrained-8868.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8869,fgrained-8869.png,SPECIES,Eucosma cana,,5103451.0,5103451.0,WesternEurope
8870,fgrained-8870.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8871,fgrained-8871.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8872,fgrained-8872.png,SPECIES,Calliteara pudibunda,,1819145.0,1819145.0,WesternEurope
8873,fgrained-8873.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8874,fgrained-8874.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8875,fgrained-8875.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8876,fgrained-8876.png,FAMILY,Tortricidae,,,,WesternEurope
8877,fgrained-8877.png,ORDER,Lepidoptera,,,,WesternEurope
8878,fgrained-8878.png,FAMILY,Coleophoridae,,,,WesternEurope
8879,fgrained-8879.png,FAMILY,Coleophoridae,,,,WesternEurope
8880,fgrained-8880.png,SPECIES,Spilosoma lutea,,,1811789.0,WesternEurope
8881,fgrained-8881.png,FAMILY,Tortricidae,,,,WesternEurope
8882,fgrained-8882.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8883,fgrained-8883.png,SPECIES,Stauropus fagi,,5118996.0,5118996.0,WesternEurope
8884,fgrained-8884.png,SPECIES,Autographa pulchrina,,1792411.0,1792411.0,WesternEurope
8885,fgrained-8885.png,SUBFAMILY,Scopariinae,,,,WesternEurope
8886,fgrained-8886.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8887,fgrained-8887.png,TRIBE,Crambini,,,,WesternEurope
8888,fgrained-8888.png,SPECIES,Eucosma campoliliana,,5771350.0,5771350.0,WesternEurope
8889,fgrained-8889.png,SPECIES,Eucosma cana,,5103451.0,5103451.0,WesternEurope
8890,fgrained-8890.png,TRIBE,Crambini,,,,WesternEurope
8891,fgrained-8891.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8892,fgrained-8892.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8893,fgrained-8893.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8894,fgrained-8894.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8895,fgrained-8895.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8896,fgrained-8896.png,SPECIES,Platytes alpinella,,5126212.0,5126212.0,WesternEurope
8897,fgrained-8897.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8898,fgrained-8898.png,SPECIES,Eucosma cana,,5103451.0,5103451.0,WesternEurope
8899,fgrained-8899.png,TRIBE,Crambini,,,,WesternEurope
8900,fgrained-8900.png,TRIBE,Crambini,,,,WesternEurope
8901,fgrained-8901.png,TRIBE,Crambini,,,,WesternEurope
8902,fgrained-8902.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8903,fgrained-8903.png,TRIBE,Crambini,,,,WesternEurope
8904,fgrained-8904.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8905,fgrained-8905.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8906,fgrained-8906.png,TRIBE,Crambini,,,,WesternEurope
8907,fgrained-8907.png,GENUS,Aethes sp.,,,,WesternEurope
8908,fgrained-8908.png,FAMILY,Coleophoridae,,,,WesternEurope
8909,fgrained-8909.png,ORDER,Lepidoptera,,,,WesternEurope
8910,fgrained-8910.png,FAMILY,Coleophoridae,,,,WesternEurope
8911,fgrained-8911.png,ORDER,Lepidoptera,,,,WesternEurope
8912,fgrained-8912.png,FAMILY,Coleophoridae,,,,WesternEurope
8913,fgrained-8913.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8914,fgrained-8914.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8915,fgrained-8915.png,ORDER,Lepidoptera,,,,WesternEurope
8916,fgrained-8916.png,GENUS,Aethes sp.,,,,WesternEurope
8917,fgrained-8917.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8918,fgrained-8918.png,GENUS,Aethes sp.,,,,WesternEurope
8919,fgrained-8919.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8920,fgrained-8920.png,SPECIES,Lomaspilis marginata,,5149438.0,5149438.0,WesternEurope
8921,fgrained-8921.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8922,fgrained-8922.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8923,fgrained-8923.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8924,fgrained-8924.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8925,fgrained-8925.png,TRIBE,Crambini,,,,WesternEurope
8926,fgrained-8926.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8927,fgrained-8927.png,ORDER,Lepidoptera,,,,WesternEurope
8928,fgrained-8928.png,SPECIES,Moma alpium,,1800004.0,1800004.0,WesternEurope
8929,fgrained-8929.png,SPECIES,Cybosia mesomella,,1804906.0,1804906.0,WesternEurope
8930,fgrained-8930.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8931,fgrained-8931.png,SPECIES,Lomaspilis marginata,,5149438.0,5149438.0,WesternEurope
8932,fgrained-8932.png,TRIBE,Olethreutini,,,,WesternEurope
8933,fgrained-8933.png,SPECIES,Deltote bankiana,,1785286.0,1785286.0,WesternEurope
8934,fgrained-8934.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8935,fgrained-8935.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8936,fgrained-8936.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8937,fgrained-8937.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8938,fgrained-8938.png,SUBFAMILY,Scopariinae,,,,WesternEurope
8939,fgrained-8939.png,SPECIES,Epinotia ramella,,1745561.0,1745561.0,WesternEurope
8940,fgrained-8940.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8941,fgrained-8941.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8942,fgrained-8942.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8943,fgrained-8943.png,TRIBE,Crambini,,,,WesternEurope
8944,fgrained-8944.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8945,fgrained-8945.png,GENUS,Aethes sp.,,,,WesternEurope
8946,fgrained-8946.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8947,fgrained-8947.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8948,fgrained-8948.png,SPECIES,Deltote pygarga,,4532890.0,4532890.0,WesternEurope
8949,fgrained-8949.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8950,fgrained-8950.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8951,fgrained-8951.png,FAMILY,Tortricidae,,,,WesternEurope
8952,fgrained-8952.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8953,fgrained-8953.png,TRIBE,Crambini,,,,WesternEurope
8954,fgrained-8954.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8955,fgrained-8955.png,ORDER,Moth,,,,WesternEurope
8956,fgrained-8956.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
8957,fgrained-8957.png,GENUS,Apotomis sp.,,,,WesternEurope
8958,fgrained-8958.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8959,fgrained-8959.png,SUBFAMILY,Scopariinae,,,,WesternEurope
8960,fgrained-8960.png,TRIBE,Crambini,,,,WesternEurope
8961,fgrained-8961.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8962,fgrained-8962.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8963,fgrained-8963.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8964,fgrained-8964.png,TRIBE,Crambini,,,,WesternEurope
8965,fgrained-8965.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8966,fgrained-8966.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8967,fgrained-8967.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8968,fgrained-8968.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8969,fgrained-8969.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8970,fgrained-8970.png,FAMILY,Coleophoridae,,,,WesternEurope
8971,fgrained-8971.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8972,fgrained-8972.png,TRIBE,Crambini,,,,WesternEurope
8973,fgrained-8973.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8974,fgrained-8974.png,SPECIES,Crambus perlellus,,1879970.0,1879970.0,WesternEurope
8975,fgrained-8975.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8976,fgrained-8976.png,SPECIES,Eucosma campoliliana,,5771350.0,5771350.0,WesternEurope
8977,fgrained-8977.png,TRIBE,Crambini,,,,WesternEurope
8978,fgrained-8978.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8979,fgrained-8979.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8980,fgrained-8980.png,TRIBE,Crambini,,,,WesternEurope
8981,fgrained-8981.png,TRIBE,Crambini,,,,WesternEurope
8982,fgrained-8982.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8983,fgrained-8983.png,SPECIES,Eucosma campoliliana,,5771350.0,5771350.0,WesternEurope
8984,fgrained-8984.png,TRIBE,Crambini,,,,WesternEurope
8985,fgrained-8985.png,SPECIES,Eucosma campoliliana,,5771350.0,5771350.0,WesternEurope
8986,fgrained-8986.png,FAMILY,Coleophoridae,,,,WesternEurope
8987,fgrained-8987.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8988,fgrained-8988.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8989,fgrained-8989.png,TRIBE,Crambini,,,,WesternEurope
8990,fgrained-8990.png,ORDER,Lepidoptera,,,,WesternEurope
8991,fgrained-8991.png,SPECIES,Cybosia mesomella,,1804906.0,1804906.0,WesternEurope
8992,fgrained-8992.png,TRIBE,Crambini,,,,WesternEurope
8993,fgrained-8993.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8994,fgrained-8994.png,TRIBE,Crambini,,,,WesternEurope
8995,fgrained-8995.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8996,fgrained-8996.png,TRIBE,Crambini,,,,WesternEurope
8997,fgrained-8997.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
8998,fgrained-8998.png,SUBFAMILY,Scopariinae,,,,WesternEurope
8999,fgrained-8999.png,TRIBE,Crambini,,,,WesternEurope
9000,fgrained-9000.png,SPECIES,Spilosoma urticae,,1812394.0,1812394.0,WesternEurope
9001,fgrained-9001.png,GENUS,Apotomis sp.,,,,WesternEurope
9002,fgrained-9002.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9003,fgrained-9003.png,TRIBE,Olethreutini,,,,WesternEurope
9004,fgrained-9004.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9005,fgrained-9005.png,TRIBE,Crambini,,,,WesternEurope
9006,fgrained-9006.png,SPECIES,Eucosma campoliliana,,5771350.0,5771350.0,WesternEurope
9007,fgrained-9007.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9008,fgrained-9008.png,SUBFAMILY,Scopariinae,,,,WesternEurope
9009,fgrained-9009.png,FAMILY,Tortricidae,,,,WesternEurope
9010,fgrained-9010.png,ORDER,Lepidoptera,,,,WesternEurope
9011,fgrained-9011.png,TRIBE,Crambini,,,,WesternEurope
9012,fgrained-9012.png,TRIBE,Crambini,,,,WesternEurope
9013,fgrained-9013.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9014,fgrained-9014.png,TRIBE,Crambini,,,,WesternEurope
9015,fgrained-9015.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9016,fgrained-9016.png,TRIBE,Crambini,,,,WesternEurope
9017,fgrained-9017.png,SPECIES,Spilosoma lubricipeda,,8237987.0,1811896.0,WesternEurope
9018,fgrained-9018.png,ORDER,Lepidoptera,,,,WesternEurope
9019,fgrained-9019.png,TRIBE,Crambini,,,,WesternEurope
9020,fgrained-9020.png,ORDER,Moth,,,,WesternEurope
9021,fgrained-9021.png,TRIBE,Olethreutini,,,,WesternEurope
9022,fgrained-9022.png,SPECIES,Orthosia gothica,,1798974.0,1798974.0,WesternEurope
9023,fgrained-9023.png,SUBFAMILY,Scopariinae,,,,WesternEurope
9024,fgrained-9024.png,SPECIES,Acronicta leporina,,1783043.0,1783043.0,WesternEurope
9025,fgrained-9025.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9026,fgrained-9026.png,TRIBE,Crambini,,,,WesternEurope
9027,fgrained-9027.png,TRIBE,Olethreutini,,,,WesternEurope
9028,fgrained-9028.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9029,fgrained-9029.png,TRIBE,Crambini,,,,WesternEurope
9030,fgrained-9030.png,TRIBE,Crambini,,,,WesternEurope
9031,fgrained-9031.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9032,fgrained-9032.png,SPECIES,Leucania comma,,5111574.0,5111574.0,WesternEurope
9033,fgrained-9033.png,SPECIES,Lomaspilis marginata,,5149438.0,5149438.0,WesternEurope
9034,fgrained-9034.png,TRIBE,Crambini,,,,WesternEurope
9035,fgrained-9035.png,SPECIES,Crambus perlellus,,1879970.0,1879970.0,WesternEurope
9036,fgrained-9036.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9037,fgrained-9037.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9038,fgrained-9038.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9039,fgrained-9039.png,TRIBE,Crambini,,,,WesternEurope
9040,fgrained-9040.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9041,fgrained-9041.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9042,fgrained-9042.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9043,fgrained-9043.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9044,fgrained-9044.png,TRIBE,Olethreutini,,,,WesternEurope
9045,fgrained-9045.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9046,fgrained-9046.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9047,fgrained-9047.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9048,fgrained-9048.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9049,fgrained-9049.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9050,fgrained-9050.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9051,fgrained-9051.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9052,fgrained-9052.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9053,fgrained-9053.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9054,fgrained-9054.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9055,fgrained-9055.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9056,fgrained-9056.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9057,fgrained-9057.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9058,fgrained-9058.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9059,fgrained-9059.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9060,fgrained-9060.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9061,fgrained-9061.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9062,fgrained-9062.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9063,fgrained-9063.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9064,fgrained-9064.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9065,fgrained-9065.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9066,fgrained-9066.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9067,fgrained-9067.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9068,fgrained-9068.png,TRIBE,Archipini,,,,WesternEurope
9069,fgrained-9069.png,TRIBE,Crambini,,,,WesternEurope
9070,fgrained-9070.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9071,fgrained-9071.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9072,fgrained-9072.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9073,fgrained-9073.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9074,fgrained-9074.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9075,fgrained-9075.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9076,fgrained-9076.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9077,fgrained-9077.png,TRIBE,Crambini,,,,WesternEurope
9078,fgrained-9078.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9079,fgrained-9079.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9080,fgrained-9080.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9081,fgrained-9081.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9082,fgrained-9082.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9083,fgrained-9083.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9084,fgrained-9084.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9085,fgrained-9085.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9086,fgrained-9086.png,TRIBE,Crambini,,,,WesternEurope
9087,fgrained-9087.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9088,fgrained-9088.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9089,fgrained-9089.png,FAMILY,Tortricidae,,,,WesternEurope
9090,fgrained-9090.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
9091,fgrained-9091.png,SPECIES,Chrysoteuchia culmella,,1887290.0,1887290.0,WesternEurope
