index,identifier,taxon_rank,label,synonym,speciesKey,acceptedTaxonKey,region
5386,fgrained-5386.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5387,fgrained-5387.pt,GENUS,Crambus sp.,,,,NorthEasternAmerica
5388,fgrained-5388.pt,FAMILY,Pyralidae,,,,NorthEasternAmerica
5389,fgrained-5389.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5390,fgrained-5390.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5391,fgrained-5391.pt,SPECIES,Eucosma parmatana,,9885192.0,9885192.0,NorthEasternAmerica
5392,fgrained-5392.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5393,fgrained-5393.pt,GENUS,Crambus sp.,,,,NorthEasternAmerica
5394,fgrained-5394.pt,SPECIES,Eucosma parmatana,,9885192.0,9885192.0,NorthEasternAmerica
5395,fgrained-5395.pt,ORDER,Moth,,,,NorthEasternAmerica
5396,fgrained-5396.pt,ORDER,Moth,,,,NorthEasternAmerica
5397,fgrained-5397.pt,ORDER,Moth,,,,NorthEasternAmerica
5398,fgrained-5398.pt,SPECIES,Caenurgina crassiuscula,,1789191.0,1789191.0,NorthEasternAmerica
5399,fgrained-5399.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5400,fgrained-5400.pt,SUBFAMILY,Larentiinae,,,,NorthEasternAmerica
5401,fgrained-5401.pt,GENUS,Macaria sp.,,,,NorthEasternAmerica
5402,fgrained-5402.pt,TRIBE,Geometrini,,,,NorthEasternAmerica
5403,fgrained-5403.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5404,fgrained-5404.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5405,fgrained-5405.pt,SPECIES,Eucosma parmatana,,9885192.0,9885192.0,NorthEasternAmerica
5406,fgrained-5406.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5407,fgrained-5407.pt,SPECIES,Dichomeris ligulella,,1847249.0,1847249.0,NorthEasternAmerica
5408,fgrained-5408.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5409,fgrained-5409.pt,SUBFAMILY,Tortricinae,,,,NorthEasternAmerica
5410,fgrained-5410.pt,SPECIES,Eucosma parmatana,,9885192.0,9885192.0,NorthEasternAmerica
5411,fgrained-5411.pt,TRIBE,Crambini,,,,NorthEasternAmerica
5412,fgrained-5412.pt,SPECIES,Caenurgina crassiuscula,,1789191.0,1789191.0,NorthEasternAmerica
5413,fgrained-5413.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5414,fgrained-5414.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5415,fgrained-5415.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5416,fgrained-5416.pt,FAMILY,Pyralidae,,,,NorthEasternAmerica
5417,fgrained-5417.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5418,fgrained-5418.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5419,fgrained-5419.pt,ORDER,Moth,,,,NorthEasternAmerica
5420,fgrained-5420.pt,ORDER,Moth,,,,NorthEasternAmerica
5421,fgrained-5421.pt,ORDER,Moth,,,,NorthEasternAmerica
5422,fgrained-5422.pt,ORDER,Moth,,,,NorthEasternAmerica
5423,fgrained-5423.pt,ORDER,Moth,,,,NorthEasternAmerica
5424,fgrained-5424.pt,GENUS,Macaria sp.,,,,NorthEasternAmerica
5425,fgrained-5425.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5426,fgrained-5426.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5427,fgrained-5427.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5428,fgrained-5428.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5429,fgrained-5429.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5430,fgrained-5430.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5431,fgrained-5431.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5432,fgrained-5432.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5433,fgrained-5433.pt,ORDER,Moth,,,,NorthEasternAmerica
5434,fgrained-5434.pt,ORDER,Moth,,,,NorthEasternAmerica
5435,fgrained-5435.pt,ORDER,Moth,,,,NorthEasternAmerica
5436,fgrained-5436.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5437,fgrained-5437.pt,GENUS,Platynota sp.,,,,NorthEasternAmerica
5438,fgrained-5438.pt,ORDER,Moth,,,,NorthEasternAmerica
5439,fgrained-5439.pt,ORDER,Moth,,,,NorthEasternAmerica
5440,fgrained-5440.pt,SPECIES,Lobophora nivigerata,,5144424.0,5144424.0,NorthEasternAmerica
5441,fgrained-5441.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5442,fgrained-5442.pt,GENUS,Pandemis sp.,,,,NorthEasternAmerica
5443,fgrained-5443.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5444,fgrained-5444.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5445,fgrained-5445.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5446,fgrained-5446.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5447,fgrained-5447.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5448,fgrained-5448.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
5449,fgrained-5449.pt,GENUS,Idia sp.,,,,NorthEasternAmerica
5450,fgrained-5450.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5451,fgrained-5451.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5452,fgrained-5452.pt,ORDER,Moth,,,,NorthEasternAmerica
5453,fgrained-5453.pt,ORDER,Moth,,,,NorthEasternAmerica
5454,fgrained-5454.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5455,fgrained-5455.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5456,fgrained-5456.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5457,fgrained-5457.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5458,fgrained-5458.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5459,fgrained-5459.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5460,fgrained-5460.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5461,fgrained-5461.pt,FAMILY,Gracillariidae,,,,NorthEasternAmerica
5462,fgrained-5462.pt,ORDER,Moth,,,,NorthEasternAmerica
5463,fgrained-5463.pt,ORDER,Moth,,,,NorthEasternAmerica
5464,fgrained-5464.pt,ORDER,Moth,,,,NorthEasternAmerica
5465,fgrained-5465.pt,ORDER,Moth,,,,NorthEasternAmerica
5466,fgrained-5466.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5467,fgrained-5467.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5468,fgrained-5468.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5469,fgrained-5469.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5470,fgrained-5470.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5471,fgrained-5471.pt,ORDER,Moth,,,,NorthEasternAmerica
5472,fgrained-5472.pt,ORDER,Moth,,,,NorthEasternAmerica
5473,fgrained-5473.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5474,fgrained-5474.pt,GENUS,Platynota sp.,,,,NorthEasternAmerica
5475,fgrained-5475.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5476,fgrained-5476.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5477,fgrained-5477.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5478,fgrained-5478.pt,ORDER,Moth,,,,NorthEasternAmerica
5479,fgrained-5479.pt,ORDER,Moth,,,,NorthEasternAmerica
5480,fgrained-5480.pt,ORDER,Moth,,,,NorthEasternAmerica
5481,fgrained-5481.pt,SPECIES,Diachrysia balluca,,1785875.0,1785875.0,NorthEasternAmerica
5482,fgrained-5482.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5483,fgrained-5483.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5484,fgrained-5484.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5485,fgrained-5485.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5486,fgrained-5486.pt,ORDER,Moth,,,,NorthEasternAmerica
5487,fgrained-5487.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5488,fgrained-5488.pt,SPECIES,Caenurgina crassiuscula,,1789191.0,1789191.0,NorthEasternAmerica
5489,fgrained-5489.pt,SPECIES,Ancylis diminutana,,5771249.0,5771249.0,NorthEasternAmerica
5490,fgrained-5490.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
5491,fgrained-5491.pt,ORDER,Moth,,,,NorthEasternAmerica
5492,fgrained-5492.pt,ORDER,Moth,,,,NorthEasternAmerica
5493,fgrained-5493.pt,ORDER,Moth,,,,NorthEasternAmerica
5494,fgrained-5494.pt,ORDER,Moth,,,,NorthEasternAmerica
5495,fgrained-5495.pt,ORDER,Moth,,,,NorthEasternAmerica
5496,fgrained-5496.pt,ORDER,Moth,,,,NorthEasternAmerica
5497,fgrained-5497.pt,SPECIES,Apotomis albeolana,,1744724.0,1744724.0,NorthEasternAmerica
5498,fgrained-5498.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5499,fgrained-5499.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5500,fgrained-5500.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5501,fgrained-5501.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5502,fgrained-5502.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5503,fgrained-5503.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5504,fgrained-5504.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5505,fgrained-5505.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5506,fgrained-5506.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5507,fgrained-5507.pt,SPECIES,Argyrotaenia velutinana,,1747189.0,1747189.0,NorthEasternAmerica
5508,fgrained-5508.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5509,fgrained-5509.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5510,fgrained-5510.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5511,fgrained-5511.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5512,fgrained-5512.pt,GENUS,Pandemis sp.,,,,NorthEasternAmerica
5513,fgrained-5513.pt,SPECIES,Diacme adipaloides,Epipagis adipaloides,,1880381.0,NorthEasternAmerica
5514,fgrained-5514.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5515,fgrained-5515.pt,GENUS,Crambus sp.,,,,NorthEasternAmerica
5516,fgrained-5516.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5517,fgrained-5517.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5518,fgrained-5518.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5519,fgrained-5519.pt,GENUS,Crambus sp.,,,,NorthEasternAmerica
5520,fgrained-5520.pt,ORDER,Moth,,,,NorthEasternAmerica
5521,fgrained-5521.pt,ORDER,Moth,,,,NorthEasternAmerica
5522,fgrained-5522.pt,ORDER,Moth,,,,NorthEasternAmerica
5523,fgrained-5523.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5524,fgrained-5524.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5525,fgrained-5525.pt,SPECIES,Endothenia hebesana,,1741747.0,1741747.0,NorthEasternAmerica
5526,fgrained-5526.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5527,fgrained-5527.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5528,fgrained-5528.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5529,fgrained-5529.pt,ORDER,Moth,,,,NorthEasternAmerica
5530,fgrained-5530.pt,ORDER,Moth,,,,NorthEasternAmerica
5531,fgrained-5531.pt,ORDER,Moth,,,,NorthEasternAmerica
5532,fgrained-5532.pt,ORDER,Moth,,,,NorthEasternAmerica
5533,fgrained-5533.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5534,fgrained-5534.pt,GENUS,Pandemis sp.,,,,NorthEasternAmerica
5535,fgrained-5535.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5536,fgrained-5536.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5537,fgrained-5537.pt,ORDER,Moth,,,,NorthEasternAmerica
5538,fgrained-5538.pt,ORDER,Moth,,,,NorthEasternAmerica
5539,fgrained-5539.pt,ORDER,Moth,,,,NorthEasternAmerica
5540,fgrained-5540.pt,ORDER,Moth,,,,NorthEasternAmerica
5541,fgrained-5541.pt,ORDER,Moth,,,,NorthEasternAmerica
5542,fgrained-5542.pt,ORDER,Moth,,,,NorthEasternAmerica
5543,fgrained-5543.pt,ORDER,Moth,,,,NorthEasternAmerica
5544,fgrained-5544.pt,ORDER,Moth,,,,NorthEasternAmerica
5545,fgrained-5545.pt,ORDER,Moth,,,,NorthEasternAmerica
5546,fgrained-5546.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5547,fgrained-5547.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5548,fgrained-5548.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5549,fgrained-5549.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5550,fgrained-5550.pt,GENUS,Pandemis sp.,,,,NorthEasternAmerica
5551,fgrained-5551.pt,SPECIES,Ecliptopera silaceata,,1978445.0,1978445.0,NorthEasternAmerica
5552,fgrained-5552.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5553,fgrained-5553.pt,ORDER,Moth,,,,NorthEasternAmerica
5554,fgrained-5554.pt,SPECIES,Plutella xylostella,,1831136.0,1831136.0,NorthEasternAmerica
5555,fgrained-5555.pt,ORDER,Moth,,,,NorthEasternAmerica
5556,fgrained-5556.pt,ORDER,Moth,,,,NorthEasternAmerica
5557,fgrained-5557.pt,ORDER,Moth,,,,NorthEasternAmerica
5558,fgrained-5558.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5559,fgrained-5559.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5560,fgrained-5560.pt,SPECIES,Cycnia tenera,,5114912.0,5114912.0,NorthEasternAmerica
5561,fgrained-5561.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5562,fgrained-5562.pt,ORDER,Moth,,,,NorthEasternAmerica
5563,fgrained-5563.pt,ORDER,Moth,,,,NorthEasternAmerica
5564,fgrained-5564.pt,SPECIES,Cycnia tenera,,5114912.0,5114912.0,NorthEasternAmerica
5565,fgrained-5565.pt,GENUS,Olethreutes sp.,,,,NorthEasternAmerica
5566,fgrained-5566.pt,FAMILY,Erebidae,,,,NorthEasternAmerica
5567,fgrained-5567.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5568,fgrained-5568.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5569,fgrained-5569.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5570,fgrained-5570.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5571,fgrained-5571.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5572,fgrained-5572.pt,GENUS,Microcrambus sp.,,,,NorthEasternAmerica
5573,fgrained-5573.pt,ORDER,Moth,,,,NorthEasternAmerica
5574,fgrained-5574.pt,ORDER,Moth,,,,NorthEasternAmerica
5575,fgrained-5575.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5576,fgrained-5576.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5577,fgrained-5577.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5578,fgrained-5578.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5579,fgrained-5579.pt,GENUS,Olethreutes sp.,,,,NorthEasternAmerica
5580,fgrained-5580.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5581,fgrained-5581.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5582,fgrained-5582.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5583,fgrained-5583.pt,GENUS,Idia sp.,,,,NorthEasternAmerica
5584,fgrained-5584.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5585,fgrained-5585.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5586,fgrained-5586.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5587,fgrained-5587.pt,ORDER,Moth,,,,NorthEasternAmerica
5588,fgrained-5588.pt,ORDER,Moth,,,,NorthEasternAmerica
5589,fgrained-5589.pt,ORDER,Moth,,,,NorthEasternAmerica
5590,fgrained-5590.pt,ORDER,Moth,,,,NorthEasternAmerica
5591,fgrained-5591.pt,ORDER,Moth,,,,NorthEasternAmerica
5592,fgrained-5592.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5593,fgrained-5593.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5594,fgrained-5594.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5595,fgrained-5595.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5596,fgrained-5596.pt,ORDER,Moth,,,,NorthEasternAmerica
5597,fgrained-5597.pt,ORDER,Moth,,,,NorthEasternAmerica
5598,fgrained-5598.pt,ORDER,Moth,,,,NorthEasternAmerica
5599,fgrained-5599.pt,ORDER,Moth,,,,NorthEasternAmerica
5600,fgrained-5600.pt,ORDER,Moth,,,,NorthEasternAmerica
5601,fgrained-5601.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
5602,fgrained-5602.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5603,fgrained-5603.pt,GENUS,Platynota sp.,,,,NorthEasternAmerica
5604,fgrained-5604.pt,SUBFAMILY,Crambinae,,,,NorthEasternAmerica
5605,fgrained-5605.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
5606,fgrained-5606.pt,ORDER,Moth,,,,NorthEasternAmerica
5607,fgrained-5607.pt,ORDER,Moth,,,,NorthEasternAmerica
5608,fgrained-5608.pt,ORDER,Moth,,,,NorthEasternAmerica
5609,fgrained-5609.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5610,fgrained-5610.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5611,fgrained-5611.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5612,fgrained-5612.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5613,fgrained-5613.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5614,fgrained-5614.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5615,fgrained-5615.pt,ORDER,Moth,,,,NorthEasternAmerica
5616,fgrained-5616.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5617,fgrained-5617.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5618,fgrained-5618.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5619,fgrained-5619.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5620,fgrained-5620.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5621,fgrained-5621.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5622,fgrained-5622.pt,GENUS,Platynota sp.,,,,NorthEasternAmerica
5623,fgrained-5623.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5624,fgrained-5624.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5625,fgrained-5625.pt,SPECIES,Eucosma parmatana,,9885192.0,9885192.0,NorthEasternAmerica
5626,fgrained-5626.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5627,fgrained-5627.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5628,fgrained-5628.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5629,fgrained-5629.pt,GENUS,Hypoprepia sp.,,,,NorthEasternAmerica
5630,fgrained-5630.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5631,fgrained-5631.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5632,fgrained-5632.pt,ORDER,Moth,,,,NorthEasternAmerica
5633,fgrained-5633.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5634,fgrained-5634.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5635,fgrained-5635.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5636,fgrained-5636.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5637,fgrained-5637.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5638,fgrained-5638.pt,SPECIES,Macaria pustularia,,9368398.0,9368398.0,NorthEasternAmerica
5639,fgrained-5639.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5640,fgrained-5640.pt,SPECIES,Eudonia strigalis,,5126229.0,5126229.0,NorthEasternAmerica
5641,fgrained-5641.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5642,fgrained-5642.pt,FAMILY,Coleophoridae,,,,NorthEasternAmerica
5643,fgrained-5643.pt,ORDER,Moth,,,,NorthEasternAmerica
5644,fgrained-5644.pt,ORDER,Moth,,,,NorthEasternAmerica
5645,fgrained-5645.pt,ORDER,Moth,,,,NorthEasternAmerica
5646,fgrained-5646.pt,ORDER,Moth,,,,NorthEasternAmerica
5647,fgrained-5647.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5648,fgrained-5648.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5649,fgrained-5649.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5650,fgrained-5650.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5651,fgrained-5651.pt,SPECIES,Maliattha synochitis,,7598945.0,7598945.0,NorthEasternAmerica
5652,fgrained-5652.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5653,fgrained-5653.pt,SPECIES,Eudonia strigalis,,5126229.0,5126229.0,NorthEasternAmerica
5654,fgrained-5654.pt,SPECIES,Eudonia strigalis,,5126229.0,5126229.0,NorthEasternAmerica
5655,fgrained-5655.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5656,fgrained-5656.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
5657,fgrained-5657.pt,FAMILY,Coleophoridae,,,,NorthEasternAmerica
5658,fgrained-5658.pt,FAMILY,Coleophoridae,,,,NorthEasternAmerica
5659,fgrained-5659.pt,ORDER,Moth,,,,NorthEasternAmerica
5660,fgrained-5660.pt,ORDER,Moth,,,,NorthEasternAmerica
5661,fgrained-5661.pt,ORDER,Moth,,,,NorthEasternAmerica
5662,fgrained-5662.pt,ORDER,Moth,,,,NorthEasternAmerica
5663,fgrained-5663.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
5664,fgrained-5664.pt,GENUS,Microcrambus sp.,,,,NorthEasternAmerica
5665,fgrained-5665.pt,GENUS,Microcrambus sp.,,,,NorthEasternAmerica
5666,fgrained-5666.pt,ORDER,Moth,,,,NorthEasternAmerica
5667,fgrained-5667.pt,SPECIES,Drepana arcuata,,5143107.0,5143107.0,NorthEasternAmerica
5668,fgrained-5668.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5669,fgrained-5669.pt,SPECIES,Macaria pustularia,,9368398.0,9368398.0,NorthEasternAmerica
5670,fgrained-5670.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5671,fgrained-5671.pt,FAMILY,Geometridae,,,,NorthEasternAmerica
5672,fgrained-5672.pt,SPECIES,Pandemis limitata,,1743825.0,1743825.0,NorthEasternAmerica
5673,fgrained-5673.pt,GENUS,Macaria sp.,,,,NorthEasternAmerica
5674,fgrained-5674.pt,SPECIES,Pandemis lamprosana,,1743838.0,1743838.0,NorthEasternAmerica
5675,fgrained-5675.pt,SPECIES,Macaria pustularia,,9368398.0,9368398.0,NorthEasternAmerica
5676,fgrained-5676.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
5677,fgrained-5677.pt,SUBFAMILY,Tortricinae,,,,NorthEasternAmerica
5678,fgrained-5678.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
5679,fgrained-5679.pt,SUBFAMILY,Phycitinae,,,,NorthEasternAmerica
5680,fgrained-5680.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5681,fgrained-5681.pt,SUBFAMILY,Scopariinae,,,,NorthEasternAmerica
5682,fgrained-5682.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
5683,fgrained-5683.pt,SPECIES,Microcrambus elegans,,1886378.0,1886378.0,NorthEasternAmerica
5684,fgrained-5684.pt,ORDER,Moth,,,,NorthEasternAmerica
5685,fgrained-5685.pt,ORDER,Moth,,,,NorthEasternAmerica
5686,fgrained-5686.pt,ORDER,Moth,,,,NorthEasternAmerica
5687,fgrained-5687.pt,SPECIES,Haploa clymene,,5114934.0,5114934.0,NorthEasternAmerica
5688,fgrained-5688.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
